fakeid,GEOID,AFK_h,ALA_h,ALP_h,BDL_h,BGM_h,BNT_h,BRT_h,CDF_h,CEN_h,CHA_h,CHL_h,CLF_h,CLI_h,CMT_h,COA_h,CWH_h,DAN_h,DRA_h,EAG_h,ELK_h,EMT_h,FAR_h,FCS_h,FFD_h,FRR_h,FTH_h,GLA_h,GOS_h,GRL_h,HAR_h,HDT_h,HEB_h,HER_h,HGH_h,HNF_h,HOL_h,HOO_h,HVL_h,IND_h,INT_h,KAY_h,KMS_h,KMT_h,LAY_h,LEH_h,LIN_h,MAP_h,MID_h,MLC_h,MMT_h,MRG_h,MSL_h,MUR_h,MWY_h,NOG_h,NSL_h,OGD_h,OKL_h,ORM_h,PAY_h,PGR_h,PLN_h,PRK_h,PRY_h,PVO_h,PVW_h,ROY_h,RVD_h,RVT_h,SAN_h,SAQ_h,SAR_h,SFK_h,SJC_h,SLC_h,SLM_h,SOG_h,SPV_h,SSL_h,SUN_h,SWE_h,SYR_h,TAY_h,TOO_h,UIN_h,VIN_h,WAT_h,WBG_h,WDL_h,WEB_h,WHT_h,WHV_h,WIL_h,WJC_h,WPT_h,WVC_h,WXC_h,TTL_h,AFK_w,ALA_w,ALP_w,BDL_w,BGM_w,BNT_w,BRT_w,CDF_w,CEN_w,CHA_w,CHL_w,CLF_w,CLI_w,CMT_w,COA_w,CWH_w,DAN_w,DRA_w,EAG_w,ELK_w,EMT_w,FAR_w,FCS_w,FFD_w,FRR_w,FTH_w,GLA_w,GOS_w,GRL_w,HAR_w,HDT_w,HEB_w,HER_w,HGH_w,HNF_w,HOL_w,HOO_w,HVL_w,IND_w,INT_w,KAY_w,KMS_w,KMT_w,LAY_w,LEH_w,LIN_w,MAP_w,MID_w,MLC_w,MMT_w,MRG_w,MSL_w,MUR_w,MWY_w,NOG_w,NSL_w,OGD_w,OKL_w,ORM_w,PAY_w,PGR_w,PLN_w,PRK_w,PRY_w,PVO_w,PVW_w,ROY_w,RVD_w,RVT_w,SAN_w,SAQ_w,SAR_w,SFK_w,SJC_w,SLC_w,SLM_w,SOG_w,SPV_w,SSL_w,SUN_w,SWE_w,SYR_w,TAY_w,TOO_w,UIN_w,VIN_w,WAT_w,WBG_w,WDL_w,WEB_w,WHT_w,WHV_w,WIL_w,WJC_w,WPT_w,WVC_w,WXC_w,TTL_w
887,490351129211,4,0,0,3,2,1,0,0,0,0,0,3,2,0,1,13,0,18,4,0,0,3,0,0,0,0,0,0,1,1,0,0,18,4,0,8,0,0,0,0,2,0,23,6,14,1,3,17,14,6,0,0,12,0,1,2,4,0,8,2,2,0,0,0,6,1,1,0,19,28,3,3,5,19,38,1,0,3,4,1,0,4,17,8,0,0,0,0,0,0,2,0,1,97,1,53,0,559,8,1,1,2,0,2,0,0,0,0,0,0,0,0,0,11,0,29,3,0,0,0,1,0,0,0,0,0,0,0,0,0,7,1,0,9,0,0,0,0,2,0,8,6,12,2,1,21,35,2,0,0,41,0,0,5,5,1,4,0,2,0,2,1,7,0,0,2,9,61,0,0,0,36,127,1,1,1,28,1,0,1,26,1,0,0,0,0,0,0,0,0,0,93,0,56,3,698
888,490351129212,2,0,1,2,0,4,0,0,1,0,0,3,0,2,0,9,0,13,6,0,0,0,0,0,1,0,0,1,1,0,0,2,13,4,1,4,0,0,0,0,0,0,19,2,9,0,1,4,9,4,0,0,15,1,1,0,2,0,8,4,5,1,0,0,6,0,2,1,19,28,1,4,4,15,29,0,0,8,3,1,0,1,23,3,0,0,0,0,0,0,3,0,0,58,0,42,0,439,1,1,0,5,0,2,0,0,3,0,1,2,0,0,0,9,0,29,1,0,0,1,0,0,1,0,0,0,0,0,0,0,2,1,0,2,0,0,0,0,0,0,4,3,8,2,0,25,27,2,0,0,21,0,0,11,0,0,6,2,1,0,1,0,2,0,0,0,10,40,0,0,0,30,99,0,2,4,17,0,0,0,22,0,0,0,0,0,0,1,0,0,0,64,0,37,0,508
889,490351129213,3,0,1,5,7,8,0,0,3,0,2,5,7,1,2,7,1,30,12,2,1,1,0,0,0,0,1,0,7,0,0,9,33,5,0,4,5,1,0,0,5,0,29,9,24,2,3,25,15,29,0,0,24,2,4,4,6,0,10,11,9,1,0,0,12,1,5,3,33,43,10,6,20,52,51,2,1,11,15,1,1,4,47,16,0,0,1,0,0,0,1,1,0,207,0,112,3,1147,9,0,0,7,0,5,0,0,1,0,0,0,1,0,0,12,0,49,2,0,0,1,0,0,0,0,0,0,0,0,0,3,5,2,0,11,0,0,0,0,1,0,9,5,9,6,0,20,43,3,0,0,39,0,0,9,5,0,10,0,2,0,2,0,10,2,1,1,17,74,0,3,1,62,174,0,2,4,33,0,0,0,41,1,0,0,0,0,0,0,0,0,0,122,0,70,1,911
890,490351130071,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,1,11,1,0,1,0,0,0,0,0,0,2,2,6,0,1,0,1,3,0,0,3,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,17,9,0,2,1,89,4,0,1,1,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,32,0,11,0,231,9,1,1,7,1,2,0,0,3,0,0,0,1,0,0,39,0,66,4,0,0,0,0,0,1,0,0,0,1,0,0,0,5,5,0,11,0,0,0,0,3,0,6,5,17,6,1,32,49,2,0,0,65,0,1,8,10,0,23,2,2,0,3,0,14,0,0,6,31,77,1,2,4,146,243,0,4,0,41,0,0,3,25,6,0,0,0,0,0,1,0,1,0,115,0,78,1,1224
891,490351130072,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,1,0,1,0,0,1,0,1,0,0,4,4,0,0,1,2,0,0,0,0,1,1,0,0,0,1,0,2,0,0,1,1,0,0,0,2,3,1,0,0,44,9,2,0,2,0,0,1,1,4,0,0,0,0,1,0,0,0,1,0,7,0,2,0,123,7,0,2,10,2,1,0,0,1,0,0,7,0,0,0,36,0,85,4,0,0,2,0,0,0,1,0,0,4,1,0,1,6,3,0,10,0,0,0,0,1,1,9,12,24,5,1,31,57,3,1,1,74,0,1,14,14,0,22,2,1,0,5,0,17,0,1,4,46,82,0,3,5,157,260,0,2,7,53,0,0,0,34,1,0,0,2,0,0,1,0,1,0,137,0,85,0,1398
892,490351130081,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,2,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,2,0,31,7,0,1,2,0,1,0,0,2,0,0,3,0,0,0,14,0,31,0,0,0,1,0,0,0,0,0,0,1,0,0,0,5,1,0,11,0,0,0,0,1,0,2,6,15,1,0,19,24,5,0,0,32,1,0,9,6,0,8,2,2,0,2,0,6,0,1,1,24,62,0,1,0,71,172,0,0,1,19,1,0,1,18,5,0,1,0,0,0,0,0,0,0,58,0,49,1,721
893,490351130082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,2,0,0,0,10,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,3,0,39,10,0,1,2,0,4,0,0,4,0,0,1,0,0,0,21,0,29,0,0,0,0,0,0,0,0,0,0,1,1,0,2,6,0,0,10,0,0,0,0,3,0,3,5,10,2,0,19,28,2,0,0,38,0,1,7,9,0,11,1,4,0,0,0,9,1,0,1,23,61,0,1,1,78,176,0,0,1,27,1,0,0,31,1,0,0,0,0,0,0,2,0,0,55,2,70,1,807
894,490351130083,2,0,0,7,0,4,0,0,1,0,0,1,0,0,0,5,0,8,7,0,0,1,0,0,0,0,0,0,0,0,0,0,29,2,0,4,0,0,0,0,2,0,4,1,4,0,0,8,9,5,0,0,4,0,0,0,2,0,4,2,1,0,0,0,1,0,0,0,29,25,1,13,1,72,13,0,0,3,3,0,0,0,12,0,0,0,0,0,0,1,2,0,0,59,0,33,0,398,7,1,0,8,2,3,0,0,3,1,1,1,0,0,0,27,0,48,1,0,0,4,0,0,0,0,0,0,0,0,0,3,7,0,0,10,0,0,0,0,4,0,5,4,21,2,0,22,43,3,0,0,42,1,0,4,12,0,15,0,2,0,0,1,9,1,1,4,23,69,0,0,0,108,229,1,0,2,35,0,1,0,28,1,0,0,0,0,0,0,1,0,0,85,0,94,2,1035
895,490351130084,2,0,2,5,0,1,0,0,0,0,1,1,1,0,0,4,0,7,5,0,0,1,1,0,0,1,0,0,0,0,0,0,29,1,0,2,0,0,0,0,1,1,1,0,4,0,0,8,5,4,0,0,5,0,0,0,1,0,2,1,4,0,0,0,4,0,0,0,28,15,1,6,2,36,5,0,1,2,1,0,0,0,8,3,0,0,0,0,0,0,4,0,0,55,0,9,0,286,5,0,0,3,2,4,0,0,1,0,0,1,0,0,0,24,0,60,2,0,0,3,0,0,0,0,0,0,0,0,0,1,5,0,0,10,0,0,0,0,0,0,4,6,14,5,0,23,43,4,1,1,57,0,1,11,5,0,11,0,2,0,0,0,15,0,1,1,20,62,0,1,4,92,240,0,1,2,30,0,0,0,14,2,0,1,0,0,0,3,1,0,0,63,0,63,1,958
896,490351130101,1,0,0,2,0,1,0,0,1,0,1,1,0,0,0,4,0,5,4,0,0,0,0,0,0,1,0,0,2,1,0,1,23,1,1,2,0,0,0,0,0,0,7,1,5,0,0,7,1,2,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,17,15,0,4,1,45,8,0,0,1,0,0,0,0,8,4,0,0,0,0,0,0,0,0,0,31,0,12,0,239,9,0,1,3,2,2,0,0,0,0,1,2,1,0,1,20,0,39,0,1,0,3,0,0,1,0,0,0,1,0,0,0,9,1,0,6,0,0,0,0,1,0,5,6,15,5,0,13,19,3,0,0,33,0,0,6,1,0,10,3,1,0,5,0,14,1,0,0,20,37,0,2,1,81,155,0,0,2,18,0,0,0,17,1,0,0,0,0,0,1,1,0,0,43,0,45,3,686
897,490351130102,1,0,1,2,1,0,0,0,0,0,1,0,1,0,0,10,0,10,4,0,0,0,0,0,1,0,0,0,1,0,0,2,12,3,0,4,1,0,0,0,0,0,5,3,7,0,0,8,9,3,0,0,11,0,0,2,5,1,4,0,3,0,0,0,3,0,3,0,35,17,1,11,4,82,14,1,0,4,4,0,0,0,8,4,0,0,0,0,0,0,0,1,0,52,0,23,0,407,10,0,0,3,1,4,0,0,3,0,1,4,0,0,0,21,0,42,2,0,0,5,0,0,0,0,0,0,0,0,0,2,16,2,0,7,0,0,0,0,2,0,2,5,17,4,0,19,28,0,0,0,47,1,0,6,6,0,13,0,5,0,3,1,20,0,3,2,19,60,0,1,1,114,167,0,3,3,25,0,0,1,36,1,0,0,0,0,0,0,0,0,0,63,0,55,1,879
898,490351130103,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,5,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,12,0,0,1,0,0,0,0,0,0,3,0,2,0,1,5,2,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19,10,1,3,2,36,8,0,0,0,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,25,0,5,0,168,9,0,1,6,1,0,0,0,0,0,0,2,0,0,0,17,0,45,0,0,0,2,0,0,0,0,1,0,0,0,0,0,3,1,0,7,0,0,0,0,1,0,2,5,14,6,0,21,18,1,0,0,34,0,0,5,8,0,16,0,3,0,2,0,15,0,1,0,18,50,0,2,1,80,130,0,0,0,23,0,0,0,26,2,0,0,0,0,0,1,0,0,0,39,0,46,2,684
899,490351130104,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,2,1,1,1,0,10,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,1,0,39,14,0,1,7,0,6,0,0,1,0,0,3,0,0,0,16,0,38,1,0,0,1,0,0,0,0,1,0,0,0,0,1,4,2,0,6,0,0,0,0,0,0,5,6,15,3,1,16,24,4,0,0,39,0,0,6,2,0,10,0,4,0,3,0,10,1,1,3,14,49,0,0,0,62,122,1,0,1,13,0,0,0,18,3,0,0,0,0,0,0,1,0,0,55,0,34,0,645
900,490351130105,13,1,10,46,3,14,0,0,4,0,2,4,5,5,0,46,0,72,38,1,2,11,0,0,2,2,0,1,1,3,0,1,152,17,0,22,2,0,0,0,8,0,146,14,69,4,3,71,69,52,0,0,93,3,1,9,7,1,38,8,8,1,0,0,10,3,7,0,182,194,3,41,14,348,171,3,2,9,44,2,1,5,202,16,1,0,1,0,0,3,13,2,0,534,3,376,2,3397,10,0,2,1,0,3,0,0,2,0,1,0,0,0,0,24,0,45,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,1,0,4,0,0,0,0,0,0,0,2,13,5,0,19,29,4,0,0,40,0,1,3,4,0,13,0,4,0,2,0,11,0,1,1,13,36,0,0,2,74,111,0,1,2,18,0,0,0,15,1,1,0,0,0,0,0,0,0,0,41,0,33,0,615
901,490351130111,1,0,1,9,2,1,0,0,0,0,1,5,1,0,0,8,0,12,4,0,0,1,0,0,0,0,0,0,2,0,0,1,27,1,0,6,0,0,0,0,3,0,5,5,15,0,0,7,7,10,1,0,8,0,1,2,2,0,0,0,2,0,1,0,3,0,1,2,25,20,0,7,1,61,12,1,0,4,2,0,0,2,16,2,0,0,1,0,0,1,2,1,0,61,1,33,0,434,20,0,0,13,2,5,0,0,0,0,1,4,0,0,0,33,0,52,2,0,0,3,0,0,0,0,0,0,2,0,0,2,9,2,0,12,1,0,0,0,1,0,3,12,32,7,1,29,29,2,0,0,65,1,0,9,10,0,25,2,5,0,2,0,29,0,0,2,36,112,0,8,1,150,221,0,2,2,34,0,1,1,36,2,0,0,1,0,0,2,0,1,0,66,0,80,2,1222
902,490351130112,5,0,0,16,2,3,0,1,3,0,6,2,3,4,1,14,1,28,18,0,1,1,0,0,0,0,1,0,3,0,0,1,45,4,0,10,0,0,0,0,7,0,24,6,18,3,3,29,18,11,2,0,21,0,2,2,9,0,14,3,3,0,1,1,9,1,3,0,77,44,4,13,5,150,27,0,1,8,7,0,1,2,41,8,0,0,1,0,1,0,5,0,1,108,0,48,2,957,11,0,4,10,3,3,0,0,1,1,0,0,0,1,0,17,0,38,2,0,0,2,0,0,2,0,0,0,2,0,0,1,10,2,0,7,0,0,0,0,1,0,0,4,17,5,0,27,38,3,1,0,44,2,0,11,2,0,25,2,2,0,3,0,22,0,1,2,12,79,0,2,2,107,170,0,0,4,15,0,0,1,24,2,0,0,0,0,0,0,0,0,0,66,0,54,1,894
903,490351130113,6,0,3,21,9,9,0,3,3,0,9,11,8,3,4,32,1,50,48,1,1,6,0,1,0,2,0,3,5,2,0,10,112,16,0,12,1,1,0,0,11,0,47,39,48,0,4,54,31,35,1,0,49,3,3,2,18,0,44,4,12,0,0,2,26,1,8,4,153,112,2,32,12,264,86,5,4,13,13,3,2,4,67,16,0,0,2,0,0,0,6,3,0,254,5,100,3,2123,20,1,1,6,0,4,0,0,1,0,0,4,0,0,1,31,0,73,4,0,0,5,0,0,0,0,0,0,0,0,0,5,6,1,0,8,0,0,0,0,4,0,9,9,29,5,0,32,50,2,0,0,67,2,1,9,8,0,31,0,10,0,4,0,28,1,0,1,33,113,0,4,4,140,249,1,1,3,39,0,1,0,42,2,0,0,0,0,0,0,0,1,0,75,2,60,3,1275
904,490351130121,1,0,0,2,0,2,0,0,1,0,2,0,1,0,0,3,0,8,4,0,0,1,0,0,0,0,0,0,0,0,1,0,2,1,0,1,0,0,0,0,0,0,4,1,9,2,1,3,1,1,0,0,3,0,1,0,1,0,7,0,2,0,0,0,5,0,0,0,6,7,1,3,0,19,3,1,1,1,1,0,0,0,6,1,0,0,0,0,0,0,2,0,0,12,0,6,1,152,2,2,0,3,0,4,0,0,2,0,0,0,0,0,0,10,0,24,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,9,0,0,0,0,3,0,0,1,16,5,0,14,23,2,0,0,19,0,0,4,3,1,3,0,4,0,0,0,7,1,0,2,8,33,0,0,3,47,89,1,1,1,6,0,0,0,11,1,0,0,0,0,0,0,1,0,0,22,0,30,2,440
905,490351130122,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,3,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,1,1,0,1,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,4,0,0,1,9,4,0,0,2,1,0,0,0,5,1,0,0,0,0,0,0,0,0,0,7,0,10,0,75,6,0,0,0,0,1,0,0,2,0,0,1,0,0,0,12,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,7,0,0,0,0,1,1,0,4,9,1,0,12,17,1,0,0,18,1,0,4,4,1,7,0,4,0,1,0,5,0,2,0,4,34,0,0,0,62,82,0,0,1,16,0,0,1,7,0,0,0,0,0,0,0,0,0,0,34,0,24,4,445
906,490351130123,8,0,8,28,5,21,1,0,7,1,4,9,4,3,0,34,1,97,43,0,0,7,0,0,0,0,1,0,4,1,0,7,75,12,1,20,2,0,0,0,10,2,29,17,56,3,5,42,31,31,1,0,30,4,3,11,14,1,41,6,17,0,1,0,39,0,5,3,93,110,4,36,12,213,114,2,3,7,19,0,0,7,53,14,0,0,4,0,0,1,9,0,1,145,1,71,4,1864,5,0,0,2,0,2,0,0,0,0,1,0,1,0,0,16,0,43,1,0,0,0,0,1,1,0,0,0,0,0,0,0,5,1,0,6,0,0,0,0,0,0,4,5,25,5,0,15,38,0,0,0,48,0,0,4,7,0,18,1,4,0,4,0,11,0,0,0,15,52,0,1,1,89,136,0,1,1,26,1,0,1,14,4,0,0,0,0,0,0,0,0,0,41,0,40,1,728
907,490351130124,64,2,49,90,10,63,1,1,26,2,33,21,10,3,0,111,2,353,160,7,5,33,1,0,3,6,8,1,22,2,0,20,276,44,0,88,6,0,0,0,43,1,92,54,275,13,13,145,183,59,2,0,146,9,7,28,47,0,195,30,68,2,7,0,134,3,12,3,302,482,13,151,48,699,429,2,3,45,54,7,7,17,175,40,1,1,7,0,0,13,29,6,0,564,2,303,20,6964,17,0,0,8,2,2,0,0,0,0,1,2,0,0,0,26,0,73,1,1,0,0,0,0,0,0,0,0,1,0,0,1,7,0,0,7,0,0,0,0,3,1,6,12,32,5,0,30,53,5,0,0,69,1,0,10,7,0,25,1,4,0,1,0,21,0,1,4,26,96,0,2,2,143,241,0,1,4,30,0,0,0,26,3,0,1,0,0,0,1,0,1,0,63,0,78,7,1204
908,490351130131,1,0,0,14,1,1,0,0,1,0,2,0,0,1,0,6,0,10,12,0,0,0,0,0,0,0,0,0,1,0,0,3,36,3,0,5,0,0,0,0,0,0,15,0,8,0,0,11,8,17,0,0,7,0,0,0,1,0,8,1,4,0,0,1,3,0,0,0,92,18,0,7,3,60,10,0,0,3,4,0,0,2,23,0,0,0,0,0,0,0,1,1,2,65,0,20,2,521,17,0,4,14,3,5,1,0,3,0,2,6,4,0,0,33,0,92,1,0,0,3,0,0,0,0,1,0,4,0,0,0,19,1,0,12,0,0,0,0,5,0,7,11,39,10,0,37,67,2,0,0,64,1,2,11,11,0,42,1,16,0,3,0,29,0,4,6,110,95,1,9,2,125,311,0,3,10,47,0,1,0,18,1,0,3,0,1,0,5,0,1,0,121,0,87,1,1598
909,490351130132,0,0,0,3,0,1,0,0,0,0,1,0,0,1,0,1,0,4,2,0,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,2,1,5,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,12,4,0,1,1,12,2,0,0,2,1,0,0,0,5,1,0,0,0,0,0,0,0,0,0,6,1,4,0,102,12,0,0,5,0,0,0,0,1,0,0,0,0,0,0,9,0,33,1,0,0,1,0,0,0,0,0,0,0,0,0,1,7,2,0,1,0,0,0,0,2,0,4,3,12,2,0,13,8,0,0,0,23,0,0,3,2,0,10,0,3,0,2,0,8,0,1,0,44,34,0,1,0,39,96,0,1,1,17,0,0,0,8,1,0,1,0,0,0,0,0,0,0,34,0,30,1,492
910,490351130133,14,0,6,26,5,5,0,2,6,0,4,10,3,4,0,12,0,35,25,1,0,2,0,0,0,2,0,0,2,1,0,3,100,10,0,15,1,0,0,0,4,0,36,13,31,2,0,24,23,17,2,0,19,3,2,0,10,1,28,6,11,0,0,0,10,2,2,1,177,68,4,23,9,104,22,4,2,10,9,0,0,3,47,7,0,0,1,0,1,0,6,0,1,162,4,79,1,1354,17,0,2,15,0,2,0,0,0,0,3,3,1,0,0,20,0,81,1,0,0,3,0,0,0,0,0,0,0,0,0,1,23,5,0,10,0,0,0,0,3,0,4,5,30,9,0,24,38,1,0,0,54,0,0,4,7,0,25,4,5,0,1,0,22,0,0,2,70,73,0,7,3,89,222,0,0,0,34,1,0,1,20,1,0,1,0,0,0,0,0,0,0,70,0,60,5,1115
911,490351130141,1,0,2,17,1,1,0,0,0,0,3,0,0,0,0,4,0,7,5,1,0,0,0,0,0,0,0,0,3,1,0,0,14,3,0,3,0,0,0,0,0,0,6,1,3,1,0,10,7,6,1,0,5,2,0,0,3,0,7,2,1,0,0,0,5,0,1,0,79,18,2,5,3,16,9,0,0,2,1,0,0,0,16,1,0,0,0,0,0,0,3,0,0,29,0,15,0,348,20,1,0,15,1,3,0,0,2,0,0,1,0,0,0,25,0,79,2,0,0,1,0,0,0,0,0,0,1,0,0,4,16,2,0,13,0,0,0,0,0,0,3,6,31,5,0,40,40,3,0,0,69,0,0,14,8,0,31,2,7,0,6,0,24,0,0,2,88,82,0,4,1,85,240,2,0,2,35,0,0,0,24,3,0,0,0,0,0,0,1,1,0,90,0,63,0,1234
912,490351130142,2,0,0,27,0,3,0,0,1,0,2,0,2,2,0,5,0,10,13,2,0,0,0,0,0,0,0,1,1,0,0,1,38,5,0,13,0,0,0,0,2,0,20,2,22,2,0,8,9,7,0,0,18,1,0,1,3,0,10,5,6,1,0,0,11,0,1,2,154,32,1,10,9,55,20,1,1,11,5,1,0,0,26,7,0,0,0,0,0,0,3,0,0,74,0,30,2,755,35,2,0,22,0,12,0,0,0,0,1,4,0,1,0,32,0,113,4,0,0,2,0,0,1,1,0,0,0,0,0,3,16,1,0,21,0,0,0,0,1,0,1,4,41,8,0,46,50,5,0,0,80,0,0,15,14,0,32,0,18,0,7,1,24,0,2,3,113,98,0,3,3,90,298,0,1,5,24,1,0,1,35,5,0,3,0,0,0,3,1,0,0,86,0,84,1,1522
913,490351130161,30,0,13,52,11,21,0,4,4,0,10,12,9,4,2,43,0,85,66,2,0,5,1,0,4,1,1,0,10,1,0,11,183,24,0,26,3,2,0,0,12,4,61,23,106,7,7,66,67,39,3,0,71,5,3,9,27,0,58,11,26,0,2,5,39,3,13,2,314,168,7,63,31,194,82,6,3,31,21,3,1,15,88,54,0,0,1,0,2,3,8,4,1,264,2,132,5,3142,19,2,3,20,1,4,0,0,2,0,0,5,0,0,0,36,0,95,1,0,0,4,0,0,0,1,0,0,2,0,0,0,33,3,0,10,0,0,0,0,4,0,1,8,42,18,2,40,51,6,1,0,61,0,0,10,7,0,28,2,7,0,7,0,16,2,1,2,71,104,0,7,1,76,242,0,2,5,44,0,0,1,19,5,0,2,1,0,0,2,0,2,0,91,0,79,2,1351
914,490351130162,1,0,1,5,2,0,0,0,1,0,2,1,1,2,0,4,0,2,10,0,0,1,1,0,0,0,0,0,1,0,0,0,22,1,0,2,1,0,0,0,1,0,6,0,8,0,1,8,1,1,0,0,3,0,0,0,0,0,7,1,0,0,1,0,3,0,2,0,42,15,0,1,1,42,7,0,0,1,1,0,0,1,8,4,0,0,0,0,0,0,0,0,1,46,0,4,0,293,16,0,2,11,1,3,0,0,0,0,0,1,0,0,1,24,0,49,1,0,0,0,0,0,0,0,0,0,2,0,0,1,13,1,0,5,0,0,0,0,0,0,5,4,22,8,0,19,23,1,0,1,37,0,0,5,7,0,17,1,7,0,1,0,14,0,0,0,61,60,0,1,1,40,142,1,0,3,22,0,1,1,19,3,0,0,0,0,0,1,2,1,0,49,0,55,0,795
915,490351130163,1,1,0,5,3,1,0,0,0,0,0,1,0,0,0,3,1,5,3,0,0,0,0,0,0,0,0,1,1,0,0,2,12,1,0,2,1,0,0,0,0,0,4,0,8,1,1,6,3,1,0,0,6,0,0,0,4,0,5,1,3,1,0,1,5,0,1,1,38,10,1,9,1,14,7,1,1,1,0,0,0,0,4,2,0,0,1,0,0,0,2,1,0,27,0,10,1,248,33,1,4,16,1,6,0,0,3,0,1,2,0,0,1,40,1,123,5,0,0,3,0,1,3,1,0,0,2,2,0,0,28,3,0,13,0,0,0,0,2,0,7,8,43,14,0,34,53,6,2,0,97,0,0,12,11,0,29,2,12,0,7,0,26,1,1,2,121,104,0,4,4,99,300,1,5,4,64,0,1,0,34,5,0,0,1,0,0,2,0,0,0,100,1,89,2,1651
916,490351130171,2,0,3,6,1,0,0,0,1,1,0,1,1,0,0,3,0,14,5,0,0,0,0,1,0,0,0,0,0,0,0,0,28,2,0,2,1,0,0,0,1,0,3,0,17,1,0,7,1,4,0,0,2,0,0,0,1,0,3,0,4,0,0,0,2,0,0,0,60,13,1,4,2,43,10,0,0,0,2,0,0,0,11,5,0,0,0,0,0,0,1,0,0,46,1,12,1,348,8,0,1,5,0,7,0,0,1,0,0,3,1,0,0,11,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,2,0,10,0,0,0,0,1,0,0,4,16,2,0,21,26,2,0,0,28,0,0,6,4,0,15,1,8,0,2,0,7,0,0,0,43,48,0,2,1,39,139,1,2,0,20,0,0,1,10,4,0,1,1,0,0,0,0,0,0,46,1,36,0,663
917,490351130172,1,0,3,20,1,2,0,1,0,0,2,1,1,1,0,10,0,19,12,1,1,2,0,0,0,0,0,0,1,1,0,2,39,3,0,5,1,0,0,0,2,0,17,6,13,0,0,6,8,3,1,0,17,1,0,0,4,0,8,4,4,1,1,0,3,1,0,1,80,28,1,7,0,38,15,1,2,7,6,1,0,1,15,8,0,0,0,0,0,0,0,0,1,60,0,23,2,567,12,0,2,12,0,1,0,0,0,0,0,2,0,0,0,12,0,45,2,0,0,0,0,1,0,0,0,0,2,0,0,0,7,3,0,9,0,0,0,0,1,0,2,4,17,6,0,23,26,1,0,0,31,0,0,3,6,0,13,2,4,0,0,0,13,0,1,2,54,53,0,1,2,54,120,0,0,6,20,0,0,0,20,0,0,1,0,0,0,1,0,0,0,37,0,65,3,724
918,490351130173,1,0,1,17,3,3,0,0,1,0,2,0,0,1,0,3,0,22,9,0,0,1,0,0,0,1,1,0,0,0,0,0,19,2,0,5,0,0,0,0,1,0,5,2,12,0,1,3,7,2,0,0,5,0,1,2,2,0,9,6,8,0,0,0,4,0,4,1,57,26,1,7,2,48,6,0,0,7,2,1,0,0,4,9,0,0,1,0,0,0,0,1,0,39,0,17,0,420,24,1,1,21,1,5,0,0,4,0,0,5,0,0,0,28,0,90,0,0,0,6,0,0,0,0,2,0,1,1,0,6,14,5,0,14,0,0,0,0,3,0,7,10,44,13,0,37,48,1,0,0,55,0,0,9,8,0,38,1,12,0,2,0,25,0,0,7,81,87,0,3,3,96,262,2,2,2,36,0,0,0,37,4,0,0,0,0,0,0,1,0,0,82,0,81,2,1375
