tract,fakeid,AFK_x,ALA_x,ALP_x,BDL_x,BDL_x.1,BGM_x,BNT_x,BRT_x,CDF_x,CEN_x,CHA_x,CHL_x,CLF_x,CLI_x,CMT_x,COA_x,CWH_x,DAN_x,DRA_x,DRA_x.1,EAG_x,ELK_x,EMT_x,FAR_x,FCS_x,FFD_x,FRR_x,FTH_x,GLA_x,GOS_x,GRL_x,HAR_x,HDT_x,HDT_x.1,HEB_x,HER_x,HGH_x,HNF_x,HOL_x,HOO_x,HVL_x,IND_x,INT_x,KAY_x,KMS_x,KMT_x,LAY_x,LEH_x,LIN_x,MAP_x,MID_x,MLC_x,MMT_x,MRG_x,MSL_x,MUR_x,MWY_x,NOG_x,NSL_x,OGD_x,OKL_x,ORM_x,PAY_x,PGR_x,PLN_x,PRK_x,PRK_x.1,PRY_x,PVO_x,PVW_x,ROY_x,RVD_x,RVT_x,SAN_x,SAQ_x,SAR_x,SFK_x,SJC_x,SLC_x,SLM_x,SOG_x,SPV_x,SSL_x,SUN_x,SWE_x,SYR_x,TAY_x,TOO_x,UIN_x,VIN_x,WAT_x,WBG_x,WDL_x,WEB_x,WHT_x,WHV_x,WIL_x,WJC_x,WPT_x,WVC_x,WXC_x,TTL_x,AFK_y,ALA_y,ALP_y,BDL_y,BDL_y.1,BGM_y,BNT_y,BRT_y,CDF_y,CEN_y,CHA_y,CHL_y,CLF_y,CLI_y,CMT_y,COA_y,CWH_y,DAN_y,DRA_y,DRA_y.1,EAG_y,ELK_y,EMT_y,FAR_y,FCS_y,FFD_y,FRR_y,FTH_y,GLA_y,GOS_y,GRL_y,HAR_y,HDT_y,HDT_y.1,HEB_y,HER_y,HGH_y,HNF_y,HOL_y,HOO_y,HVL_y,IND_y,INT_y,KAY_y,KMS_y,KMT_y,LAY_y,LEH_y,LIN_y,MAP_y,MID_y,MLC_y,MMT_y,MRG_y,MSL_y,MUR_y,MWY_y,NOG_y,NSL_y,OGD_y,OKL_y,ORM_y,PAY_y,PGR_y,PLN_y,PRK_y,PRK_y.1,PRY_y,PVO_y,PVW_y,ROY_y,RVD_y,RVT_y,SAN_y,SAQ_y,SAR_y,SFK_y,SJC_y,SLC_y,SLM_y,SOG_y,SPV_y,SSL_y,SUN_y,SWE_y,SYR_y,TAY_y,TOO_y,UIN_y,VIN_y,WAT_y,WBG_y,WDL_y,WEB_y,WHT_y,WHV_y,WIL_y,WJC_y,WPT_y,WVC_y,WXC_y,TTL_y
49039972401,2359,2,0,2,0,0,0,4,0,0,1,0,0,3,3,0,1,5,0,4,4,5,1,0,2,0,0,0,0,1,0,0,0,0,0,3,1,4,0,1,0,0,0,0,1,1,0,3,6,2,0,2,0,1,0,0,2,2,0,2,2,0,14,4,4,1,0,0,1,6,0,1,0,1,0,2,1,10,1,11,1,0,1,0,0,0,2,4,4,0,0,0,0,0,0,0,0,0,8,0,2,1,811,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,8,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,2,1,2,18,3,0,1,2,0,0,0,7,0,0,0,3,0,9,5,0,0,2,2,0,33,0,0,1,1,8,0,3,5,21,28,2,1,8,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,7,0,5,0,684
49039972402,2363,1,0,2,0,0,0,3,0,0,2,0,0,2,0,0,0,2,1,5,5,3,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,4,4,1,0,0,5,1,0,0,2,1,0,1,2,0,10,5,2,0,2,2,1,11,1,2,2,3,3,3,1,1,1,4,1,1,4,0,0,0,3,5,2,0,0,0,0,0,0,0,1,0,7,0,5,0,1013,24,0,0,3,3,1,4,0,0,1,0,2,1,0,0,1,5,0,16,16,0,1,0,0,0,0,2,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,4,0,3,14,14,3,5,3,0,1,1,14,0,0,6,11,0,22,4,5,0,2,2,0,50,0,2,0,9,18,7,1,12,46,58,1,3,13,8,0,0,1,2,9,1,0,0,0,0,0,1,1,0,7,0,11,6,1500
49039972500,3552,1,0,2,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,2,2,0,1,0,1,0,0,2,0,0,3,0,6,3,3,0,1,1,0,4,0,0,0,0,4,3,0,4,1,4,1,0,5,1,0,0,0,1,2,0,0,0,0,0,1,0,0,0,4,1,1,1,729,22,1,3,2,2,1,2,0,0,1,0,0,1,0,0,0,2,0,30,30,0,0,0,2,0,0,0,0,1,0,1,0,0,0,3,0,0,0,3,1,0,0,0,1,0,2,8,16,13,3,6,5,1,1,0,21,1,1,6,10,0,45,6,8,0,1,1,0,68,0,2,2,4,18,2,6,16,32,60,3,5,24,7,0,0,0,4,4,0,0,0,0,0,0,0,1,0,13,0,15,1,1821
49041975100,4750,4,0,2,0,0,2,2,0,0,0,0,0,0,2,0,0,3,0,6,6,4,2,0,2,0,0,0,0,0,1,1,0,1,1,9,0,5,0,2,0,0,1,0,4,2,4,4,10,0,3,2,4,3,0,0,6,2,1,3,5,0,12,1,2,1,6,6,0,6,2,3,0,6,11,2,3,6,5,13,2,1,11,1,0,0,2,11,2,0,0,0,0,0,1,0,2,0,7,0,11,1,2350,15,0,1,4,4,0,5,0,0,2,0,0,1,1,0,1,4,0,10,10,1,0,0,2,0,0,2,0,0,0,1,0,0,0,1,2,0,0,4,0,0,0,0,0,0,0,3,6,9,0,3,12,0,0,0,13,1,0,3,13,0,27,7,4,0,0,0,0,46,0,1,3,6,24,0,3,9,18,51,10,2,32,10,0,0,0,4,0,0,0,0,0,0,0,1,1,0,3,0,14,1,1943
49041975200,2381,0,0,1,2,2,0,2,0,0,0,0,2,2,1,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,2,0,0,0,0,2,1,0,2,2,0,0,1,0,2,0,0,0,0,0,1,1,0,3,2,1,0,0,0,0,3,1,1,0,2,3,0,2,1,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,790,8,0,2,2,2,0,3,0,0,0,0,0,0,1,0,1,2,0,9,9,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,3,0,0,0,0,0,0,1,0,0,4,9,3,3,3,1,0,0,0,10,0,0,2,5,0,6,2,4,0,1,1,0,16,0,0,3,3,9,1,0,4,3,30,1,1,5,3,0,0,0,5,4,0,0,0,0,0,1,0,0,0,4,0,9,0,849
49041975300,4774,1,0,2,1,1,0,0,0,0,1,0,2,0,3,0,0,1,0,1,1,7,1,0,4,0,0,0,0,1,0,2,1,0,0,1,1,6,0,4,1,0,0,0,1,0,2,1,11,3,3,0,6,2,0,1,2,0,2,0,4,0,12,5,1,0,0,0,0,11,2,3,0,3,8,3,4,5,2,16,3,1,2,0,0,0,0,5,3,0,0,0,0,0,0,1,2,0,9,2,5,1,1891,15,0,0,0,0,1,3,0,1,2,0,1,1,0,0,0,4,0,27,27,0,0,0,1,0,0,1,0,0,0,1,0,0,0,4,1,1,0,0,0,0,0,0,2,0,0,2,9,18,2,2,10,1,0,0,15,0,0,3,8,0,33,4,2,0,3,3,0,64,0,5,1,9,14,2,0,16,12,60,3,1,15,8,0,1,2,8,8,0,0,0,0,1,0,1,0,0,9,0,16,3,2475
49041975400,3591,7,0,1,0,0,3,4,0,0,0,0,3,0,2,0,0,3,0,4,4,8,0,0,1,0,0,0,0,0,0,1,0,0,0,8,3,8,0,3,0,0,0,0,1,0,2,6,19,3,3,1,6,0,1,0,7,0,0,1,10,0,12,5,2,0,0,0,1,20,0,0,2,6,9,1,6,20,4,13,2,2,8,1,0,1,1,7,7,0,0,0,0,0,0,0,0,0,9,2,11,1,2668,18,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,16,16,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,4,8,3,4,1,5,0,0,0,13,0,0,5,6,0,13,6,4,0,2,2,0,33,0,1,0,8,13,1,2,13,9,42,1,3,12,8,0,0,0,4,4,0,0,1,0,1,1,0,0,0,14,0,18,1,1722
49041975500,4802,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,1,0,2,8,0,0,2,0,0,0,0,1,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,1,1,0,1,1,1,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2,0,0,0,604,18,0,0,0,0,3,1,0,0,1,0,0,2,0,0,0,6,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,6,0,2,7,8,5,2,2,14,0,1,0,14,0,0,5,12,1,21,9,8,0,1,1,0,55,2,1,4,8,12,1,4,7,7,63,2,4,15,6,0,0,0,4,1,0,0,0,0,0,1,0,0,0,10,0,19,2,2110
49043964101,2407,1,0,0,0,0,2,6,0,0,0,1,2,0,0,0,83,1,0,4,4,3,0,0,0,3,0,3,0,0,0,2,0,1,1,10,0,0,49,3,0,0,1,0,2,5,5,5,0,2,0,1,4,0,9,1,6,0,1,2,14,2,8,1,3,0,9,9,0,2,0,7,2,2,2,0,5,8,6,15,0,0,1,3,2,1,2,6,2,0,0,1,2,0,0,0,2,0,3,1,3,0,565,13,0,1,4,4,5,4,0,0,4,0,0,9,0,0,142,7,0,15,15,1,0,0,2,1,0,4,0,0,0,0,0,0,0,23,1,2,16,2,0,0,0,0,4,8,3,23,10,4,0,9,13,0,10,0,14,2,3,8,44,1,18,2,2,0,56,56,0,15,1,5,6,1,19,0,1,5,9,95,1,8,6,12,4,2,3,12,3,0,0,7,0,0,3,0,6,0,8,0,32,2,1071
49043964103,2411,8,0,2,4,4,3,10,0,0,8,0,0,5,6,0,77,14,12,19,19,8,0,0,10,11,0,1,1,0,0,1,1,5,5,109,12,2,29,14,2,0,0,0,5,27,6,13,7,2,1,11,38,7,9,1,2,19,2,5,32,20,16,4,8,1,33,33,1,12,3,10,3,10,27,4,6,12,22,100,4,5,8,14,0,8,4,10,11,0,0,3,3,0,2,4,3,2,31,3,31,5,1508,2,0,0,0,0,1,1,0,0,2,0,0,2,0,0,37,2,0,8,8,0,0,0,0,0,0,1,1,0,0,1,0,0,0,3,0,0,1,2,0,0,0,0,1,5,1,5,2,2,1,5,7,1,2,1,12,0,0,4,8,2,10,3,3,0,31,31,0,5,0,2,2,0,13,0,0,0,5,65,0,4,2,8,0,2,0,5,2,0,0,0,0,0,1,0,1,0,8,0,20,0,435
49043964104,3624,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,19,8,1,6,6,0,0,1,1,6,0,0,1,0,0,1,1,1,1,21,5,1,18,2,0,0,1,0,2,11,4,3,2,0,0,4,8,3,2,0,3,1,2,1,1,4,4,1,1,0,7,7,0,1,1,4,0,1,11,0,2,1,4,11,0,4,0,1,1,2,1,3,2,0,0,0,0,0,1,0,0,0,7,0,10,1,336,7,0,0,2,2,2,6,0,0,3,0,0,4,0,0,103,11,0,16,16,1,0,1,3,4,0,0,0,0,0,1,0,0,0,11,1,0,6,4,0,0,0,0,4,20,0,13,4,2,1,16,35,2,3,0,18,0,0,10,42,0,17,3,8,0,121,121,0,20,0,3,1,3,17,0,1,4,16,168,2,6,5,23,0,1,2,11,3,0,0,0,0,1,2,0,2,0,18,0,40,3,1214
49043964201,3633,4,0,4,0,0,5,5,0,0,0,6,0,2,2,0,9,2,3,14,14,5,2,0,1,90,0,1,2,1,1,2,2,5,5,71,4,14,4,4,1,0,0,0,1,216,1,1,25,4,4,4,18,7,4,1,14,27,2,2,19,108,19,2,6,2,34,34,0,22,2,8,1,6,8,2,8,14,3,24,4,3,12,1,1,0,2,4,3,0,0,0,2,0,1,1,2,2,12,0,20,3,1465,15,1,0,2,2,2,4,0,0,6,0,1,5,3,0,18,16,2,20,20,1,2,0,5,20,0,3,1,0,0,0,0,0,0,75,0,1,2,9,0,0,0,0,7,372,5,16,18,8,4,10,44,1,2,0,40,4,2,6,31,49,42,1,12,0,280,280,0,54,0,2,9,7,28,1,2,20,17,198,5,6,11,31,0,0,3,13,2,0,0,1,0,0,1,0,4,0,19,0,48,7,2116
49043964202,2427,2,0,0,0,0,1,4,0,0,4,0,3,0,0,0,3,2,1,2,2,2,1,0,1,33,0,0,0,0,0,4,0,4,4,47,5,1,1,6,0,0,1,0,1,49,3,4,7,0,0,1,7,10,0,0,6,1,5,5,8,53,13,2,2,0,2,2,1,9,1,4,0,4,2,3,3,5,7,22,1,0,1,3,0,0,1,1,5,0,0,0,2,0,1,0,0,0,5,1,6,0,559,10,0,2,2,2,3,2,0,0,2,1,0,6,2,0,4,7,5,10,10,1,0,0,7,11,1,1,0,0,0,0,1,0,0,26,0,2,0,2,0,0,0,0,2,184,1,11,13,3,2,9,33,1,2,0,27,7,4,2,25,34,30,4,4,1,121,121,1,30,0,2,2,0,17,0,3,3,15,93,0,2,2,19,0,0,1,8,3,0,1,0,2,0,0,0,2,0,8,0,25,2,1159
49043964203,1215,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,3,1,0,0,0,2,1,0,0,0,3,0,0,2,0,0,0,1,1,0,0,1,0,1,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,3,1,56,1,0,0,0,0,2,7,0,0,0,0,0,3,0,0,0,3,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,7,0,8,4,0,0,2,2,2,0,1,3,0,0,0,16,2,5,1,1,0,4,4,0,6,0,2,0,2,5,0,0,4,1,10,0,3,1,4,0,0,0,4,0,0,0,0,0,0,1,0,0,0,3,0,7,1,179
49043964303,2433,1,0,1,2,2,1,1,0,0,2,1,1,2,1,1,11,19,2,10,10,7,1,2,3,2,0,1,0,0,0,1,0,2,2,33,7,1,5,6,0,0,1,1,6,2,6,1,8,0,2,1,21,5,1,0,8,7,1,0,13,1,10,3,2,0,33,33,0,7,0,3,0,6,19,3,5,3,9,46,2,2,7,3,1,0,1,10,3,0,0,1,0,0,0,4,1,0,17,1,18,1,721,9,3,0,6,6,8,4,0,0,5,0,1,12,0,0,1,41,0,29,29,0,1,0,7,0,0,0,0,0,0,0,3,0,0,14,3,5,0,11,1,0,0,0,3,6,6,18,22,3,2,15,92,2,0,0,56,0,2,8,26,2,17,7,7,0,269,269,0,25,3,6,2,4,29,1,1,8,25,384,0,1,6,42,4,0,2,16,5,0,0,0,0,0,1,0,1,0,16,1,57,5,1805
49043964304,4878,1,1,1,1,1,1,6,0,0,1,2,2,3,0,0,7,13,3,11,11,2,0,0,5,1,0,1,0,0,0,0,0,1,1,23,0,3,1,16,0,0,0,0,3,5,10,1,11,1,0,4,27,5,0,0,18,6,1,0,7,5,4,1,1,2,28,28,0,6,1,2,0,3,26,0,6,7,6,50,1,2,5,8,1,1,2,10,3,0,0,1,1,0,0,2,1,0,13,0,16,1,799,12,6,2,6,6,6,14,0,0,4,1,0,12,1,0,4,61,3,36,36,0,0,0,10,0,0,3,0,0,1,1,0,0,0,30,5,1,0,23,0,0,0,0,6,9,4,16,47,5,0,33,175,2,1,1,73,1,3,21,40,11,35,3,7,0,618,618,0,44,0,5,4,6,76,0,0,6,36,589,1,11,3,41,0,0,3,24,3,0,0,0,1,0,3,0,2,0,35,0,88,5,3149
49043964305,3669,6,1,13,8,8,7,27,2,0,5,5,5,7,10,1,17,51,17,53,53,14,1,2,14,9,0,0,2,0,0,1,1,15,15,216,15,18,6,67,3,0,6,1,15,15,20,26,31,2,2,35,125,13,7,0,47,58,5,9,23,15,37,11,12,2,156,156,1,36,0,7,2,27,92,6,8,31,43,339,1,4,16,57,2,2,5,42,18,0,0,2,0,2,3,6,4,0,53,1,51,7,3129,11,0,1,0,0,4,4,0,0,1,0,0,2,0,0,1,17,1,15,15,2,0,0,2,0,0,0,0,0,0,2,0,0,0,5,2,1,0,1,1,0,0,0,3,4,2,5,13,4,0,10,38,1,0,1,39,4,1,5,37,0,12,0,4,0,352,352,0,18,0,2,6,5,36,0,0,8,16,161,1,8,4,10,0,0,2,4,4,0,0,0,0,0,0,0,0,0,18,0,27,0,1288
49043964306,2451,7,1,5,4,4,2,6,0,0,9,1,4,7,0,0,14,14,2,18,18,8,4,2,8,6,0,1,2,0,0,1,0,2,2,46,12,7,6,18,0,0,0,1,5,15,14,7,17,0,1,10,36,10,3,0,19,9,1,3,4,5,28,3,2,1,44,44,1,13,0,3,0,13,29,2,14,13,16,110,3,1,5,10,0,1,0,25,11,0,0,2,2,2,4,2,1,0,37,1,41,1,1200,12,0,0,4,4,4,5,0,0,0,0,0,6,3,1,8,28,2,21,21,1,0,0,10,2,0,0,0,0,0,1,1,0,0,21,6,1,0,12,0,0,0,0,4,10,1,10,24,2,2,22,98,1,1,2,41,3,1,6,37,0,23,0,3,1,451,451,0,23,1,4,6,8,36,0,4,3,20,286,0,3,8,29,0,2,1,10,2,0,2,0,0,0,3,0,0,0,17,0,61,3,1900
49043964307,3684,9,1,3,6,6,7,23,0,0,8,4,5,13,5,0,17,47,8,31,31,10,0,3,7,16,0,1,1,0,0,5,0,6,6,122,23,7,5,47,3,0,3,1,20,24,23,35,40,3,7,19,97,12,1,0,39,39,8,11,35,10,27,9,4,2,143,143,1,30,1,13,1,23,83,6,17,29,49,212,3,4,16,37,2,3,7,30,17,2,0,5,0,2,3,8,5,0,76,4,44,6,2871,9,2,5,2,2,6,20,1,0,11,0,1,3,0,0,9,32,0,55,55,6,0,0,7,0,0,2,0,0,0,1,0,0,0,21,3,1,0,18,0,0,0,0,8,14,4,17,31,5,1,18,111,0,0,0,67,6,0,11,34,2,30,2,6,0,750,750,0,46,2,5,3,11,34,0,0,6,20,486,0,0,12,25,1,0,3,21,2,0,1,3,0,0,0,0,1,0,17,1,49,4,2839
49043964308,3693,5,0,5,1,1,6,9,0,0,5,5,3,2,2,0,7,22,12,20,20,11,0,5,1,9,0,3,0,1,0,4,1,7,7,146,13,6,1,37,2,0,2,0,7,11,6,13,13,1,4,7,61,12,6,0,27,37,4,5,11,9,12,6,4,1,221,221,0,20,1,4,1,12,56,6,10,12,25,95,2,2,7,12,1,1,5,18,5,0,0,1,2,1,1,2,4,0,19,2,32,2,1779,4,0,0,0,0,0,1,0,0,0,1,0,3,3,0,1,16,0,10,10,1,1,0,3,0,0,0,2,1,0,0,1,0,0,15,2,1,0,11,0,0,0,0,1,14,3,18,15,5,0,11,32,2,0,1,20,5,2,5,23,0,20,0,1,0,600,600,2,20,4,3,1,7,26,0,0,9,9,183,0,5,3,17,1,0,3,6,6,0,0,0,0,0,0,0,0,0,6,2,36,1,1486
49043964401,2467,5,0,6,2,2,0,16,0,0,9,3,3,1,0,0,15,29,18,11,11,7,1,8,2,8,0,0,1,0,0,2,1,8,8,205,4,5,5,46,1,0,3,2,3,18,8,8,8,2,0,7,114,7,1,0,24,22,0,6,7,19,15,3,3,1,254,254,0,22,0,1,0,13,49,1,2,11,8,239,2,1,10,38,0,1,2,15,0,0,0,0,3,0,0,3,1,0,17,2,32,1,2146,2,2,1,0,0,2,3,0,0,2,0,0,3,1,0,1,9,1,5,5,0,0,0,1,0,0,1,0,0,0,0,1,0,0,6,1,0,0,3,0,0,0,0,1,0,0,10,3,4,0,1,15,1,2,0,14,0,6,1,18,1,9,2,3,0,301,301,2,6,1,4,1,1,5,1,1,3,3,78,0,2,2,7,0,0,4,2,1,1,0,2,0,0,0,1,2,0,2,0,12,0,695
49043964402,4946,13,2,15,6,6,9,28,1,0,10,18,14,14,14,2,36,99,41,40,40,23,11,7,17,36,0,4,1,2,1,5,1,46,46,811,23,20,14,123,7,0,4,2,15,84,47,30,54,7,11,47,233,25,17,0,70,190,5,10,34,39,53,11,28,3,1330,1330,5,59,6,20,4,46,169,8,23,21,38,582,10,7,44,81,2,3,12,74,29,0,0,4,15,4,5,20,5,0,97,3,123,1,7824,6,2,1,0,0,5,3,0,0,3,1,0,5,2,0,10,18,0,18,18,1,0,0,4,1,0,2,0,0,0,0,2,0,0,21,2,2,0,17,0,0,0,0,2,8,0,16,9,3,2,6,30,2,1,0,24,6,1,4,25,1,11,2,4,1,966,966,0,20,0,5,1,2,17,1,0,4,2,188,0,2,3,14,0,1,2,14,0,0,1,0,2,0,0,0,0,0,6,0,17,3,1860
49045130600,2479,1,0,0,2,2,7,4,0,0,0,0,0,1,1,0,0,1,0,2,2,9,0,2,1,0,0,2,2,1,0,60,1,0,0,2,4,1,0,6,0,0,0,0,3,0,3,11,10,0,0,0,3,5,0,2,1,0,9,0,18,0,8,0,2,3,0,0,1,0,2,11,0,11,7,0,3,6,10,14,0,3,1,2,1,1,1,6,188,0,0,0,0,0,0,0,1,0,10,2,18,0,742,2,0,0,2,2,7,3,0,0,0,0,1,2,2,0,0,1,0,6,6,0,0,0,1,0,0,0,0,0,0,4,2,0,0,1,1,1,0,0,0,0,0,0,1,0,0,7,3,0,1,3,6,1,0,1,9,0,0,10,14,0,7,2,4,0,0,0,0,4,1,1,0,0,9,0,0,6,2,38,0,1,2,3,2,0,1,9,21,0,0,0,0,0,0,1,2,0,5,0,16,2,423
49045130701,3726,4,0,1,1,1,2,18,0,0,9,0,1,7,3,1,0,12,0,11,11,11,0,0,4,0,0,3,0,1,0,123,1,1,1,2,13,1,0,3,0,0,0,0,3,0,28,14,11,4,4,13,24,40,0,0,19,1,4,5,14,0,10,2,6,0,0,0,0,20,0,13,2,19,19,3,9,10,27,61,2,2,3,12,0,2,8,34,405,0,0,4,0,0,3,1,3,0,66,7,113,2,1569,22,2,9,5,5,8,10,0,0,6,0,0,10,0,0,0,17,0,37,37,1,0,0,13,0,0,4,0,1,0,43,1,0,0,3,6,2,0,16,1,0,0,0,8,1,9,17,27,5,2,16,72,15,0,3,63,1,1,33,36,0,36,5,4,0,14,14,1,38,2,1,5,23,26,2,3,7,32,467,1,2,5,61,0,2,7,21,277,0,4,0,0,0,0,1,2,1,61,4,170,11,2061
49045130704,2489,4,0,1,0,0,2,3,0,0,1,0,0,2,1,0,0,2,0,5,5,2,0,0,2,0,0,2,0,0,0,32,1,0,0,1,4,0,0,5,1,0,0,0,3,0,5,11,4,3,0,3,2,6,0,0,5,1,3,1,4,0,3,3,4,1,0,0,0,5,0,3,2,2,4,0,2,3,1,9,0,1,3,1,0,0,3,3,104,0,0,0,0,0,3,0,1,0,17,0,6,2,404,20,1,18,9,9,2,10,0,0,2,0,1,11,1,0,0,27,1,53,53,0,0,0,5,0,0,1,0,0,0,68,1,0,0,3,5,1,0,19,0,0,0,0,5,0,5,25,12,7,1,22,64,10,0,0,76,1,3,26,34,1,35,2,6,0,5,5,0,24,3,3,8,16,63,0,8,5,29,519,0,4,9,50,1,0,1,40,246,0,0,1,0,0,1,0,9,0,63,1,175,4,2141
49045130705,3741,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,3,0,3,3,1,0,0,0,0,0,0,0,0,0,53,0,0,0,0,3,1,0,2,1,0,0,0,3,0,3,1,4,1,0,1,3,3,0,0,1,0,1,2,1,0,5,1,1,0,0,0,0,7,0,0,0,3,7,0,2,1,5,8,1,0,2,1,0,1,1,2,174,0,0,0,0,0,1,0,0,0,10,0,7,1,484,26,1,21,4,4,3,10,0,0,8,0,1,22,1,0,0,34,1,54,54,1,0,1,6,0,0,0,0,0,0,74,3,0,0,5,3,1,0,25,1,0,0,0,8,1,9,22,20,7,0,34,122,9,0,2,134,1,1,26,48,2,44,7,4,1,8,8,0,43,2,6,14,21,74,0,8,11,45,653,0,7,6,86,0,0,5,40,351,0,1,2,1,0,3,0,5,0,66,0,227,6,2842
49045130706,3750,13,0,8,6,6,1,8,0,0,6,0,1,3,7,0,0,8,0,16,16,14,0,0,8,0,0,2,0,1,0,149,0,0,0,2,14,2,0,10,1,0,0,0,6,1,13,20,29,1,3,12,16,22,6,1,16,0,5,4,10,0,13,5,7,0,0,0,1,28,2,7,5,19,26,8,12,10,14,31,5,4,11,7,1,1,8,13,515,1,0,3,0,0,3,2,1,1,49,5,51,4,1774,23,1,25,7,7,3,14,0,0,9,1,1,11,1,0,0,34,0,48,48,1,0,1,5,0,0,2,0,0,0,76,2,0,0,4,9,2,0,14,1,0,0,0,9,0,13,39,29,9,3,43,94,9,0,2,92,0,0,30,33,2,41,8,8,0,5,5,1,28,2,7,9,18,74,1,2,5,39,740,0,2,12,83,0,0,1,44,349,0,2,0,0,1,5,0,5,0,72,0,250,8,2860
49045130707,2505,4,0,0,2,2,2,3,0,0,0,0,0,0,0,0,0,2,0,3,3,1,0,0,0,0,0,1,0,0,0,23,0,0,0,0,2,0,0,0,0,0,0,0,2,0,4,2,1,0,0,2,2,0,0,0,2,0,0,0,1,0,0,1,1,0,0,0,0,6,0,1,0,3,4,1,0,1,0,2,0,0,1,3,0,0,4,2,77,0,0,1,0,0,1,0,0,0,7,1,14,0,230,9,0,16,4,4,5,4,0,0,2,0,1,10,2,1,0,16,0,28,28,2,0,0,3,0,1,0,0,0,0,88,3,0,0,5,4,3,0,2,0,0,0,0,8,2,7,13,13,6,1,12,48,6,0,0,36,0,2,22,25,0,27,3,4,0,3,3,0,27,2,4,5,9,29,0,1,4,19,387,1,8,6,46,0,0,1,17,220,1,0,0,0,0,3,1,4,0,23,0,138,4,1627
49045130708,3765,7,0,0,5,5,9,22,0,0,7,0,4,12,15,0,2,11,0,22,22,14,2,2,10,0,0,0,2,0,0,228,1,0,0,8,15,6,0,6,3,0,0,0,16,0,37,32,32,2,7,16,22,30,1,0,19,1,8,18,40,0,26,20,14,4,2,2,0,35,1,11,5,27,35,10,14,16,28,65,5,6,19,14,1,0,17,36,667,1,0,3,0,2,2,6,2,1,59,8,95,4,2435,18,0,22,4,4,4,11,0,0,12,1,0,15,5,1,1,32,0,53,53,0,0,0,5,0,0,0,0,0,0,148,3,0,0,11,7,3,0,7,0,0,0,0,10,0,9,23,38,7,1,33,79,10,4,1,56,0,3,46,40,0,47,6,12,2,7,7,1,38,1,6,6,9,63,0,5,10,28,547,3,11,8,70,0,0,3,35,303,0,0,1,0,0,4,0,7,0,60,0,182,11,2500
49045130800,5034,1,0,1,1,1,3,1,0,0,3,0,0,1,1,0,0,2,0,5,5,2,0,0,1,0,0,0,0,2,0,446,0,0,0,0,1,1,0,2,1,0,0,0,3,0,8,1,14,0,0,3,5,13,0,0,8,0,0,2,4,0,3,2,1,0,0,0,1,1,0,2,0,5,5,0,4,2,5,19,1,2,2,1,0,0,2,12,291,0,0,0,0,1,0,0,0,0,14,1,41,1,1224,29,0,73,10,10,4,9,0,0,4,0,0,16,2,0,1,26,0,50,50,1,0,0,9,0,0,3,1,0,0,380,2,0,0,19,4,2,0,9,0,0,1,0,5,2,13,26,29,7,3,33,89,6,0,0,82,0,2,55,56,0,56,3,18,1,4,4,0,45,2,1,5,14,70,0,5,16,42,538,4,7,9,74,1,1,5,22,365,0,1,0,0,0,4,0,4,0,67,2,218,3,3062
