fakeid,GEOID,AFK_h,ALA_h,ALP_h,BDL_h,BGM_h,BNT_h,BRT_h,CDF_h,CEN_h,CHA_h,CHL_h,CLF_h,CLI_h,CMT_h,COA_h,CWH_h,DAN_h,DRA_h,EAG_h,ELK_h,EMT_h,FAR_h,FCS_h,FFD_h,FRR_h,FTH_h,GLA_h,GOS_h,GRL_h,HAR_h,HDT_h,HEB_h,HER_h,HGH_h,HNF_h,HOL_h,HOO_h,HVL_h,IND_h,INT_h,KAY_h,KMS_h,KMT_h,LAY_h,LEH_h,LIN_h,MAP_h,MID_h,MLC_h,MMT_h,MRG_h,MSL_h,MUR_h,MWY_h,NOG_h,NSL_h,OGD_h,OKL_h,ORM_h,PAY_h,PGR_h,PLN_h,PRK_h,PRY_h,PVO_h,PVW_h,ROY_h,RVD_h,RVT_h,SAN_h,SAQ_h,SAR_h,SFK_h,SJC_h,SLC_h,SLM_h,SOG_h,SPV_h,SSL_h,SUN_h,SWE_h,SYR_h,TAY_h,TOO_h,UIN_h,VIN_h,WAT_h,WBG_h,WDL_h,WEB_h,WHT_h,WHV_h,WIL_h,WJC_h,WPT_h,WVC_h,WXC_h,TTL_h,AFK_w,ALA_w,ALP_w,BDL_w,BGM_w,BNT_w,BRT_w,CDF_w,CEN_w,CHA_w,CHL_w,CLF_w,CLI_w,CMT_w,COA_w,CWH_w,DAN_w,DRA_w,EAG_w,ELK_w,EMT_w,FAR_w,FCS_w,FFD_w,FRR_w,FTH_w,GLA_w,GOS_w,GRL_w,HAR_w,HDT_w,HEB_w,HER_w,HGH_w,HNF_w,HOL_w,HOO_w,HVL_w,IND_w,INT_w,KAY_w,KMS_w,KMT_w,LAY_w,LEH_w,LIN_w,MAP_w,MID_w,MLC_w,MMT_w,MRG_w,MSL_w,MUR_w,MWY_w,NOG_w,NSL_w,OGD_w,OKL_w,ORM_w,PAY_w,PGR_w,PLN_w,PRK_w,PRY_w,PVO_w,PVW_w,ROY_w,RVD_w,RVT_w,SAN_w,SAQ_w,SAR_w,SFK_w,SJC_w,SLC_w,SLM_w,SOG_w,SPV_w,SSL_w,SUN_w,SWE_w,SYR_w,TAY_w,TOO_w,UIN_w,VIN_w,WAT_w,WBG_w,WDL_w,WEB_w,WHT_w,WHV_w,WIL_w,WJC_w,WPT_w,WVC_w,WXC_w,TTL_w
22,490039603024,1,0,0,0,8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,1,0,2,0,1,1,1,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,0,1,0,0,0,140,6,0,1,1,83,2,0,0,4,0,0,28,4,0,0,2,0,7,1,0,0,5,0,0,4,0,0,0,1,1,0,3,2,0,0,1,0,0,0,0,6,0,0,17,10,2,0,4,1,1,1,1,5,0,6,5,80,0,2,1,2,1,3,9,4,3,13,5,2,8,0,1,1,5,38,0,3,1,5,0,0,3,1,1,0,0,4,0,0,2,0,3,1,5,0,14,3,839
23,490039604001,2,0,1,1,237,20,0,0,7,0,0,24,12,0,1,4,0,11,4,0,0,6,0,0,24,1,0,0,14,12,1,4,4,0,0,6,8,1,0,0,11,0,4,52,6,1,1,6,18,5,4,5,10,0,53,12,132,0,3,3,1,30,4,73,4,30,71,10,7,13,0,1,3,6,33,0,28,1,4,4,6,26,9,18,3,1,11,0,0,0,1,38,12,25,8,17,3,2218,5,1,0,0,123,8,0,1,1,0,0,17,1,0,0,4,0,5,2,0,0,3,0,0,8,0,1,0,1,3,0,1,1,0,0,3,0,0,0,0,2,1,1,20,2,0,0,3,7,0,0,2,9,3,10,7,54,0,4,0,1,2,0,12,13,6,8,4,4,6,1,2,0,12,60,0,9,2,5,3,1,4,5,1,1,0,7,0,0,2,0,2,2,9,1,19,2,900
24,490039604002,0,0,0,0,33,0,0,0,1,0,0,4,2,0,0,1,0,4,2,0,0,0,0,0,1,0,0,0,3,1,0,1,0,0,1,3,1,0,0,0,2,0,0,5,0,0,0,2,1,0,1,0,1,0,6,2,23,0,0,0,0,2,0,7,3,1,3,0,0,0,0,1,2,2,3,0,4,0,1,0,0,3,0,5,0,0,1,0,0,0,0,3,2,3,1,3,2,308,8,0,0,0,112,1,0,0,5,0,1,16,3,0,0,2,0,12,0,0,0,1,0,0,5,0,0,0,1,0,0,1,1,0,0,3,1,0,0,0,4,0,1,16,4,2,0,2,5,2,1,1,18,0,6,6,65,0,7,2,1,2,1,11,8,4,12,3,1,8,0,1,0,9,59,2,7,4,7,3,0,3,5,4,0,0,5,0,0,0,0,7,1,7,1,17,5,948
25,490039604003,7,0,1,3,156,4,0,0,2,0,1,18,7,0,0,2,2,4,3,0,0,3,0,0,8,3,0,0,12,8,0,4,8,1,0,4,2,0,0,0,4,0,5,30,7,0,1,4,3,2,1,2,1,1,18,5,81,0,10,3,4,7,2,23,6,7,33,4,5,9,2,5,2,9,22,1,12,1,3,3,3,12,4,26,0,1,1,0,0,2,1,11,9,12,3,16,0,1232,6,0,0,0,108,1,0,0,2,0,0,11,2,0,0,3,0,7,0,0,0,3,0,0,7,0,0,0,0,3,0,2,0,0,0,2,2,0,0,0,3,0,1,13,1,2,0,2,10,0,0,0,8,1,3,6,57,0,7,0,1,2,2,6,8,3,8,6,2,10,0,1,2,7,44,0,6,2,3,1,0,5,10,5,0,0,6,0,1,2,0,3,1,10,1,15,3,778
26,490039605001,1,0,1,0,167,1,0,0,0,0,0,8,7,0,0,2,0,3,1,0,0,0,0,0,7,0,0,0,2,1,0,1,1,1,0,1,2,0,0,0,4,0,0,14,2,0,0,2,0,1,1,2,1,1,11,2,36,0,2,0,0,8,0,22,1,5,19,2,1,4,0,2,1,1,4,0,4,0,0,0,2,8,2,7,0,0,1,0,0,0,1,5,8,1,3,3,0,660,7,0,0,0,255,3,0,0,2,0,0,21,4,0,0,3,0,9,0,0,0,7,0,0,6,0,0,0,0,4,0,1,1,1,0,1,0,0,0,0,7,0,1,16,5,3,0,3,7,2,1,8,17,0,5,7,117,0,10,0,6,0,1,30,16,3,11,12,2,7,0,0,4,6,76,0,8,5,13,1,1,6,1,8,0,0,7,0,0,0,0,7,2,15,2,29,3,1042
27,490039605002,2,0,0,1,390,4,0,0,0,0,1,13,8,0,1,1,0,2,0,1,0,2,1,0,8,2,0,0,0,11,0,5,4,3,0,0,1,0,0,0,8,0,1,30,4,1,1,3,2,0,2,3,0,0,24,2,70,0,3,1,2,7,0,88,2,18,46,10,1,4,1,3,4,2,6,0,7,1,2,7,5,9,4,8,0,1,1,0,0,0,0,16,21,5,6,9,0,1488,4,0,0,0,120,0,0,0,5,0,0,7,2,0,0,2,0,7,0,0,0,2,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,3,0,0,16,1,1,0,4,7,3,0,2,3,0,6,3,65,0,1,1,3,1,1,17,6,4,7,8,0,7,1,0,1,2,30,0,2,2,9,2,0,2,4,3,0,0,4,0,0,1,0,4,2,5,0,7,1,545
28,490039605003,0,0,0,0,41,0,0,0,0,0,0,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,3,0,6,0,2,1,0,0,0,9,2,5,5,2,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,2,0,0,0,0,0,2,2,0,0,1,0,133,5,0,0,0,173,3,0,0,6,0,0,11,4,0,0,4,0,8,0,0,0,3,0,0,4,0,0,0,1,2,0,3,1,0,0,1,0,0,0,0,8,0,1,17,1,3,0,1,4,1,1,4,9,0,4,3,79,0,8,1,1,3,2,22,10,3,8,3,2,8,0,1,1,3,50,0,2,3,1,1,0,0,3,4,0,1,4,0,0,0,0,8,1,9,1,11,3,694
29,490039605004,2,0,1,1,396,2,0,0,0,0,0,9,10,0,2,4,0,1,7,0,0,4,1,0,9,1,0,0,1,10,0,3,1,3,0,2,4,1,1,0,2,0,5,33,1,2,0,3,6,2,1,2,3,3,12,3,65,0,11,3,1,6,1,106,5,13,29,4,2,2,0,2,4,4,14,1,3,0,3,5,1,8,3,7,0,1,1,0,0,0,1,13,20,5,6,10,2,1367,0,0,0,0,123,3,0,0,4,0,0,7,0,0,0,1,0,3,2,0,0,2,0,0,9,0,1,0,0,1,0,0,2,0,0,5,1,0,0,0,3,0,0,12,2,1,0,2,2,0,0,3,7,0,5,5,57,0,5,0,1,3,1,14,9,2,9,3,1,8,0,1,3,4,39,0,4,3,8,3,0,1,4,2,0,2,5,0,0,0,0,5,1,5,2,8,1,534
30,490039606011,0,0,0,0,53,2,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,0,0,0,0,0,0,0,1,0,0,2,0,16,0,1,0,0,5,2,14,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6,1,1,1,0,158,4,0,0,0,126,4,0,0,4,0,0,10,0,0,1,2,0,8,0,0,0,6,0,0,8,0,0,0,1,0,0,2,1,0,0,1,0,0,0,0,1,0,0,16,5,1,0,0,7,1,0,3,9,0,2,5,70,0,4,2,1,0,1,10,3,2,7,7,0,7,0,1,1,5,36,0,1,2,7,1,2,2,2,4,0,0,3,0,0,1,0,7,3,4,0,5,0,548
31,490039606012,0,0,0,0,267,5,0,0,1,0,0,8,2,0,0,0,0,0,1,1,0,2,0,0,15,1,0,0,0,19,0,4,0,0,0,0,2,1,0,0,4,0,0,14,2,0,0,0,1,0,3,1,1,0,32,1,129,0,0,0,0,9,0,45,2,14,29,12,1,2,0,0,0,1,3,0,16,0,0,0,0,6,1,3,0,0,13,0,0,0,0,15,11,2,1,2,0,988,3,0,1,1,159,2,0,0,0,0,0,8,2,0,0,3,0,11,1,0,0,1,0,0,14,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,4,0,0,14,7,3,0,3,5,1,0,2,7,0,5,2,63,0,5,2,3,2,1,16,10,5,4,13,3,9,2,1,1,2,38,1,6,3,5,2,1,2,5,4,0,1,5,0,0,1,0,4,0,6,1,17,2,635
32,490039606013,0,0,0,0,126,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,1,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,5,1,13,0,0,0,0,2,0,20,1,3,3,1,0,0,0,0,0,1,2,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,10,1,0,2,0,265,0,0,0,0,106,2,0,0,0,0,0,8,3,0,0,2,0,6,1,0,0,3,0,0,4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,0,0,7,3,0,0,2,5,0,0,1,4,0,1,1,39,0,3,1,2,1,1,8,3,4,7,5,0,8,0,2,1,1,33,0,1,2,4,0,0,3,2,1,0,0,1,0,0,1,0,2,3,3,0,6,0,389
33,490039606014,0,0,0,0,110,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,9,0,18,0,1,0,0,2,0,29,1,3,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,3,10,1,0,0,0,327,3,1,1,0,112,4,0,0,2,0,0,6,2,0,0,1,0,5,0,0,0,2,0,0,6,0,0,0,3,2,0,1,0,0,0,2,1,0,0,0,6,0,0,9,5,1,1,2,2,2,0,1,9,0,0,3,38,0,5,1,0,0,1,14,3,0,4,2,1,4,0,0,3,2,25,0,4,1,1,1,1,3,1,4,0,0,3,0,0,0,0,4,0,3,2,11,1,444
34,490039606021,0,0,0,0,35,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,2,1,0,2,0,0,0,0,0,1,0,1,1,0,82,5,0,0,0,138,5,0,0,2,0,0,9,0,0,0,1,0,6,0,0,0,5,0,0,4,0,0,0,0,3,0,0,2,0,0,2,1,0,0,0,8,0,1,18,1,3,0,2,3,1,0,1,7,0,3,1,53,0,10,2,2,0,1,19,10,7,10,5,1,11,0,0,6,1,27,0,3,2,2,2,1,3,2,2,0,2,3,0,0,1,0,3,1,9,0,11,0,566
35,490039606022,0,0,0,0,51,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,3,0,0,0,0,2,0,8,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,2,1,0,0,1,0,2,5,1,25,0,0,0,0,3,1,2,0,5,6,0,0,1,0,0,0,0,2,0,5,0,0,0,0,0,0,8,0,0,0,0,0,0,0,6,5,2,0,2,0,280,2,0,0,0,118,4,0,0,2,0,0,7,1,0,0,3,0,8,0,0,0,4,0,0,2,0,0,0,1,4,0,1,0,1,0,0,0,0,0,0,2,0,0,15,6,4,1,1,2,1,1,2,6,1,3,5,57,0,6,0,1,3,0,19,9,5,8,6,0,6,0,1,2,7,40,0,4,0,1,0,1,1,1,4,0,0,4,0,0,0,0,0,1,3,0,15,0,525
36,490039606023,0,0,0,0,57,1,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,2,0,9,0,0,0,0,1,0,4,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,140,2,0,0,2,117,2,0,0,0,0,0,11,1,0,2,3,0,8,0,0,0,2,0,0,5,0,0,0,1,4,0,1,1,0,0,1,0,0,0,0,0,1,0,22,2,0,2,3,5,0,1,2,8,0,3,1,56,0,4,0,2,0,3,21,8,3,4,5,0,6,0,0,1,2,25,0,7,4,1,0,0,1,1,2,0,0,1,0,0,1,0,1,5,8,0,7,0,487
37,490039607011,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,2,0,2,1,1,0,1,2,0,0,0,0,1,0,1,1,0,0,2,0,1,1,0,0,0,10,1,8,0,1,1,0,2,0,43,1,4,6,1,0,2,0,0,0,2,2,0,0,0,0,0,1,2,0,5,0,0,1,0,0,0,0,4,1,1,0,0,0,317,2,0,0,0,132,0,0,0,2,0,1,6,5,0,0,2,0,6,0,0,0,2,0,0,11,0,0,0,1,2,0,0,0,0,0,2,3,0,0,0,1,0,0,10,4,3,0,3,3,3,0,6,12,1,6,1,63,0,8,0,2,1,1,17,6,3,8,7,2,8,0,1,3,5,31,0,4,1,1,1,0,1,0,1,0,0,7,0,0,0,0,2,0,4,1,16,1,530
38,490039607012,2,0,0,1,309,1,0,0,1,0,0,8,2,0,0,0,2,2,0,0,0,3,0,0,9,0,0,0,0,12,0,0,1,1,0,1,6,1,0,0,2,0,0,5,2,0,1,0,3,1,4,1,0,2,22,2,28,0,2,1,1,16,2,81,3,13,14,3,3,2,0,1,3,3,10,2,4,2,0,0,1,4,1,7,0,0,1,0,0,0,0,7,17,3,2,3,1,989,7,0,0,0,328,5,0,0,6,0,0,24,5,0,0,6,0,7,1,0,0,5,0,0,24,1,0,0,1,5,0,2,1,1,0,1,2,2,0,0,4,0,0,30,12,5,0,8,11,4,1,6,14,0,2,8,169,0,18,1,3,4,2,27,17,4,21,12,4,17,1,4,4,6,109,0,12,3,10,2,0,5,10,7,0,2,5,0,0,0,0,6,2,17,2,40,2,1346
39,490039607013,0,0,1,1,170,5,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,5,2,0,0,1,6,0,1,0,0,0,0,3,0,0,0,1,0,1,6,0,1,0,0,3,0,2,0,3,0,10,2,15,0,2,0,1,3,0,53,1,4,4,3,1,1,0,0,1,0,4,0,0,0,0,1,1,1,1,3,0,0,5,0,0,0,0,5,9,4,1,1,2,520,4,0,0,0,191,3,0,0,5,0,0,17,2,0,0,5,0,7,3,0,0,3,0,0,14,0,0,0,0,5,0,0,0,0,0,1,4,1,0,0,2,0,1,24,3,4,0,3,11,3,1,1,13,0,9,5,109,0,11,1,4,2,2,14,12,4,12,8,3,11,1,2,2,7,47,0,6,5,7,0,3,2,6,5,1,1,7,0,0,0,0,6,1,9,1,26,2,867
40,490039607021,1,0,0,0,132,1,0,0,1,0,0,1,2,0,0,0,1,0,2,0,0,1,0,0,4,2,0,0,0,5,0,1,2,0,0,2,1,0,0,0,2,1,0,2,3,0,0,1,0,0,1,1,1,2,8,1,16,0,3,0,0,3,0,28,4,4,4,3,2,1,0,0,0,1,7,0,5,1,0,0,1,4,3,5,0,0,0,0,0,0,0,1,21,2,1,3,1,438,5,0,1,1,221,0,0,0,7,0,0,14,7,0,1,7,0,10,0,0,0,0,0,0,11,0,0,0,1,5,0,3,0,0,0,1,0,0,0,0,7,0,1,36,6,4,0,3,7,6,3,4,9,0,10,5,128,0,12,0,3,2,0,33,21,2,10,18,4,9,0,0,4,2,82,1,10,5,8,2,1,4,11,7,0,0,7,0,0,1,0,8,7,15,2,25,2,1014
41,490039607022,0,0,0,1,36,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,1,0,0,4,0,0,2,2,0,0,0,1,0,0,0,0,2,1,0,0,0,2,0,1,0,0,1,0,0,0,0,3,2,0,0,1,0,105,2,1,0,0,113,2,0,0,7,0,0,2,0,0,1,1,0,8,2,0,0,1,0,0,3,0,0,0,1,1,0,1,0,1,0,2,0,0,0,0,3,0,0,12,4,2,0,3,2,3,3,4,5,0,3,5,69,0,4,0,1,2,1,14,11,6,6,7,3,5,1,1,0,8,45,0,3,2,7,0,0,2,2,3,0,0,5,0,0,0,0,5,2,9,0,9,3,540
42,490039608011,0,0,0,0,30,0,0,0,1,0,0,3,2,0,0,1,0,1,1,0,0,0,0,0,2,0,0,0,0,2,0,1,2,0,1,0,1,0,0,0,1,0,1,7,2,0,0,0,1,0,0,1,0,0,7,0,10,0,2,0,2,5,0,5,0,3,1,0,1,1,0,0,0,1,1,0,0,1,0,1,0,1,0,2,0,1,0,0,0,0,0,2,12,2,0,1,0,172,4,0,0,0,90,2,0,0,5,0,0,12,1,0,0,1,0,8,1,0,0,5,0,0,7,0,0,0,0,2,0,1,3,0,0,1,0,0,0,0,4,0,1,27,7,3,0,3,4,2,0,2,11,0,6,5,102,0,11,0,3,5,0,25,8,6,15,3,4,5,0,3,1,2,54,0,8,2,4,1,1,2,6,3,0,0,3,0,0,1,0,18,9,4,3,15,4,655
43,490039608012,1,0,0,0,14,0,0,0,1,0,0,2,2,0,0,1,1,0,3,0,0,0,0,0,4,0,1,0,0,1,0,1,1,0,0,0,3,0,0,0,1,0,0,11,2,1,0,0,1,0,0,5,0,0,10,0,20,1,3,1,2,2,0,6,1,10,9,0,0,0,0,2,1,1,4,0,3,0,0,0,0,3,0,2,0,1,2,0,0,0,0,3,10,1,0,0,1,202,9,0,0,3,105,5,0,0,2,0,0,13,1,0,0,1,0,9,1,0,0,3,0,0,13,0,0,0,0,6,0,5,0,0,0,1,1,0,0,0,6,1,1,28,7,0,0,8,5,1,0,9,6,1,10,6,150,0,17,1,0,3,0,30,11,6,18,13,3,8,1,0,1,4,68,0,12,3,12,1,3,5,5,2,0,0,14,0,0,1,1,15,10,9,1,18,1,849
44,490039608013,1,0,0,1,40,1,0,0,1,1,0,8,2,0,0,0,1,1,1,0,0,0,0,0,6,0,0,0,2,3,0,1,0,0,0,0,2,0,0,0,2,0,0,9,1,1,0,1,2,0,0,1,0,1,10,3,30,1,1,0,1,4,0,17,1,8,12,0,0,1,0,0,2,1,3,0,2,1,0,0,2,2,0,5,0,0,3,0,0,0,0,8,27,1,0,0,0,325,12,0,2,1,171,8,0,0,5,0,0,25,1,0,0,1,0,13,0,0,0,5,0,0,23,0,0,0,0,4,0,2,2,2,0,1,0,1,0,0,9,0,1,49,5,1,0,12,8,2,0,7,21,0,18,7,232,0,16,0,2,12,2,52,12,11,22,18,0,24,2,2,7,4,90,0,17,5,11,1,0,13,7,2,0,1,11,0,0,2,1,27,20,11,0,16,5,1294
45,490039608021,4,0,0,0,284,3,0,0,2,0,0,7,4,0,0,0,0,7,2,1,0,4,0,0,13,1,0,0,5,9,0,5,9,0,0,1,3,0,0,0,5,1,2,17,5,1,2,1,5,1,1,4,0,1,36,2,65,0,7,2,1,12,2,156,4,20,38,4,3,5,1,3,2,5,5,2,8,5,1,1,1,10,4,23,0,1,6,0,1,0,0,9,36,7,0,7,0,1276,9,0,0,3,234,7,0,0,4,0,0,24,3,0,1,5,0,9,1,0,0,3,0,1,11,0,0,0,0,2,0,3,2,1,0,5,2,0,0,0,6,0,1,44,9,3,1,6,6,3,0,4,17,1,12,3,124,0,15,1,2,3,3,70,24,11,31,9,2,8,0,2,2,8,70,1,13,1,7,0,2,5,9,2,0,1,11,0,0,3,0,12,5,5,0,30,3,1151
46,490039608022,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,6,1,9,0,0,0,0,2,0,12,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,6,0,0,0,0,117,5,0,1,0,158,6,0,0,1,0,1,13,3,0,0,6,0,8,2,0,0,8,0,0,13,0,0,0,0,4,0,2,0,0,0,1,0,0,0,0,3,0,1,23,7,5,0,4,5,2,0,8,8,0,12,0,89,0,8,0,4,1,4,41,13,2,16,4,1,8,0,0,2,2,52,0,8,2,4,1,1,2,2,3,1,1,3,0,0,1,0,6,6,3,1,15,3,755
47,490039608023,0,0,0,0,55,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,0,0,0,0,0,2,0,0,0,12,1,14,0,1,2,0,0,0,44,2,8,2,0,1,0,0,1,0,1,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,15,1,0,2,0,236,4,0,0,0,206,7,0,0,4,0,0,19,3,0,0,3,0,3,0,0,0,3,0,0,17,1,0,0,0,3,0,3,0,0,0,1,2,0,0,0,5,0,0,24,5,4,1,5,6,2,0,4,8,0,13,6,130,0,6,0,6,1,1,51,16,8,25,5,2,5,0,0,3,6,73,0,16,0,6,0,1,3,5,6,0,2,4,0,0,3,0,6,2,5,2,26,2,959
48,490050001011,0,0,1,0,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,2,1,0,0,0,0,1,0,0,0,0,2,7,0,1,1,0,1,0,1,0,1,2,0,2,0,1,2,0,0,1,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,4,1,732,4,0,0,0,7,3,0,0,5,0,0,7,3,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,4,1,0,0,0,2,0,1,13,11,2,0,6,3,0,0,0,10,0,2,5,18,0,14,0,2,1,2,3,23,1,0,4,1,9,0,0,3,2,48,0,1,2,3,0,0,1,3,3,0,1,1,0,0,0,0,2,0,4,0,12,0,882
49,490050001012,0,0,1,0,3,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,1,0,0,0,0,2,0,0,2,3,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,2,1,0,0,0,2,0,0,0,1,4,0,0,0,0,0,0,0,0,0,1,0,2,1,637,4,0,2,0,8,2,0,0,2,0,0,4,1,0,0,3,0,6,0,0,0,2,0,0,2,0,0,0,0,0,0,1,1,2,0,4,0,0,0,0,2,0,0,6,6,1,0,7,5,1,0,0,4,0,0,2,20,0,5,1,1,0,1,1,15,3,4,4,4,7,0,0,4,5,46,0,3,2,4,0,0,1,1,1,0,0,1,0,0,0,0,2,0,6,0,13,0,837
50,490050001013,0,0,0,0,2,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0,2,0,1,2,1,0,0,0,1,3,0,0,0,0,0,0,0,1,0,0,0,0,1,356,3,0,2,1,7,2,0,0,1,0,0,3,0,0,0,0,1,1,0,0,0,5,0,0,5,0,0,0,0,1,0,0,1,2,0,1,0,0,0,0,0,0,1,12,6,2,0,5,5,1,0,0,8,0,1,5,9,0,7,0,3,0,3,0,18,0,2,4,1,9,0,0,2,3,42,0,5,6,2,0,0,1,3,1,0,1,0,0,0,0,1,2,0,3,1,9,3,828
51,490050001021,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,132,3,0,0,6,6,2,0,0,2,0,0,3,1,0,0,3,0,3,0,0,0,1,0,0,2,0,0,0,1,0,0,3,1,0,0,1,0,0,0,0,1,0,1,10,3,2,0,2,2,1,1,0,6,0,3,2,25,0,5,1,1,0,2,0,7,0,2,4,0,5,0,0,1,4,30,0,2,1,4,0,0,0,0,2,0,1,0,0,0,0,0,4,0,1,0,7,0,506
52,490050001022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1,0,0,3,6,2,0,0,1,0,0,4,0,0,0,2,0,3,0,0,0,2,0,0,1,0,0,0,0,1,0,3,1,0,0,1,0,0,0,0,0,0,2,6,2,0,0,3,0,0,0,0,5,2,0,2,10,0,2,2,1,0,0,1,9,0,4,3,3,0,0,0,2,4,31,0,1,0,4,0,0,0,3,1,0,0,0,0,0,0,0,4,1,2,0,9,0,444
53,490050002011,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,212,6,0,0,1,24,3,0,0,3,0,1,9,5,0,1,4,0,13,0,0,0,0,0,0,1,0,0,0,0,0,0,5,1,3,0,2,0,0,0,0,5,0,0,16,16,2,1,7,4,4,0,0,17,0,1,4,22,0,10,0,1,0,4,0,27,0,9,7,8,12,0,0,7,7,63,0,7,0,9,0,0,0,3,4,1,0,3,0,0,0,0,1,1,7,1,22,3,1433
